message_id,email_length,word_count,communication_time_category,body_tokenized,category
<11118483.1075844752273.JavaMail.evans@thyme>,647,108,Morning,attached revised credit watch listing week please note paralan company sgl carbon llc added credit watch list also southstar energy services llc moved trades personnel group included distribution please insure receive copy report add additional people distribution report sent error please contact veronica espinoza questions please contact jason williams russell diamond veronica espinoza,News & Media
<10013713.1075844754694.JavaMail.evans@thyme>,638,70,Morning,sara shackleton enron north america corp smith street houston texas phone fax sara shackleton enron com andrew schwed andrew schwed morganstanley com please respond andrew schwed sara shackleton enron com subject assignment agreement sara amended agreement see details annex usually check anyway thanks andrew sara shackleton enron com wrote sara shackleton enron com ketan parekh morganstanley com agreement application msword enron assignment doc,Legal & Regulatory
<12575389.1075844758098.JavaMail.evans@thyme>,794,125,Evening,sara sent brian gallagher fax tonight requesting follow heard tania sara shackleton sheila glover hou ect ect subject futures documentation sheila status goldman sachs received comments may ball court msdw faxed comments joseph marovich may fax response salomon smith barney faxed comments tania meyer wilson may fax response please let know thanks sara shackleton enron north america corp smith street houston texas phone fax sara shackleton enron com,Legal & Regulatory
<13002731.1075844357887.JavaMail.evans@thyme>,1517,218,Morning,scott thanks delivery receive anything last week sara scott eckas seckas cwt com sara shackleton enron com subject final memorandum regarding pulp paper transactions sara last week sent final version memorandum regarding pulp paper transactions attachment however morning computer generated error message regarding transmission sending files case receive open would like hard copy please mail back send set thanks scott eckas see attached file see attached file note information email confidential may legally privileged intended recipient must read use disseminate information although email attachments believed free virus defect might affect computer system received opened responsibility recipient ensure virus free responsibility accepted cadwalader wickersham taft loss damage arising way use,Financial & Accounting
<21551495.1075844358756.JavaMail.evans@thyme>,428,74,Morning,susan would please handle thanks sara david minns sara shackleton ect subject westpac guaranty would able email enron corp provided westpac couple months ago agreed provide guaranty exactly form isda agreement faxed copy would efficient copy type,Legal & Regulatory
<24556849.1075844358802.JavaMail.evans@thyme>,2858,461,Morning,since shari stack left group susan said discuss opportunity thanks david david dupre susan flynn hou ect ect shari stack hou ect ect subject cargill would like proceed closing trading account cargill checked matt brown book administrator crude oil account well mark fondren supervisor outstanding issues cargill nothing appeared need discussion please let know may assistance effort thanks david bill white enron david dupre hou ect ect subject cargill kill david dupre ect bill white corp enron enron subject cargill thanks following email regarding ability remove cargill reporting system replace name another broker may discuss possibility closing account cargill added approximately margin account mistake april reversed yesterday take entire amount appears creating additional work margin accounting group gerri gosnell margin accounting group may contacted need information please advise thanks david bill white enron david dupre hou ect ect subject new account bank one delete cargill david dupre ect bill white corp enron enron subject new account bank one trade hsbc sakura carr commodities delete permission like delete cargill need add bank one well new broker start lumber trades called paul court thanks david bill white enron david dupre hou ect ect matt brown hou ect ect subject new account bank one previously asked clearing houses could delete exchange furture net position summary sheet order insert new houses banc one feel free delete sakura dellsher carr hsbc bill david dupre ect bill white corp enron enron subject new account bank one discussed closing cargill account yesterday possibly said wanted keep additional trades leave open long need talked bank one morning said initially would traded however want talk rates trades legal paperwork set within next weeks contact bank one linda bergdahl regards david,Legal & Regulatory
<2877104.1075844358966.JavaMail.evans@thyme>,325,60,Morning,bob joe jure happy language kpm lasara draft modified fit medie news bob give final approval questions regards project talk dick robinson joe jure robert pratel reference kafus project thanks jarrod,News & Media
<28586322.1075844359228.JavaMail.evans@thyme>,482,79,Afternoon,attached canadian credit watch listing personnel group included distribution please insure receive copy report add additional people distribution report sent error please contact veronica espinoza questions please contact bill bradford john suttle russell diamond global credit hotline,News & Media
<32938760.1075844361610.JavaMail.evans@thyme>,941,139,Evening,recently jeff mcmahon executive vice president treasurer enron corp accepted position chief commercial officer enron net works jeff many accomplishments enron global finance egf include billion closed financings upgrade enron credit rating moody wish jeff well new endeavor ben glisan vice president head egf structured finance business assume jeff responsibilities vice president treasurer enron corp ben joined enron arthur andersen responsible managing structured transactions enron prior arthur andersen ben worked coopers lybrand providing accounting finance services principally financial institutions ben member enron corp executive committee additional details regarding egf organizational changes please see attached memo,Financial & Accounting
<1861995.1075844361901.JavaMail.evans@thyme>,1102,170,Morning,michael attached fyi also going pay visit shortly discuss confirm sara deepak sitlani sara shackleton hou ect ect michael moulton hou ect ect edmund cooper lon ect ect michael khajeh noori lon ect ect subject sita sara refer recent conversation relating progress isda negotiations counterparty spoken carine lavergne sita informs sita feel adequately equipped informed progress negotiations internally therefore intends appoint external counsel urged soon possible despite intended appointment assured sita wishes enter isda soon possible keen keep negotiations minimum either michael khajeh noori keep updated progress information also attach status report respect counterparties michael currently negotiating let know need anything else regards deepak,Legal & Regulatory
<7584550.1075844362127.JavaMail.evans@thyme>,1128,170,Afternoon,susan latest comment michael regarding negotiations keep lotus notes updated thanks sara deepak sitlani sara shackleton hou ect ect michael moulton hou ect ect edmund cooper lon ect ect michael khajeh noori lon ect ect subject sita sara refer recent conversation relating progress isda negotiations counterparty spoken carine lavergne sita informs sita feel adequately equipped informed progress negotiations internally therefore intends appoint external counsel urged soon possible despite intended appointment assured sita wishes enter isda soon possible keen keep negotiations minimum either michael khajeh noori keep updated progress information also attach status report respect counterparties michael currently negotiating let know need anything else regards deepak,Legal & Regulatory
<7337544.1075844362174.JavaMail.evans@thyme>,940,136,Afternoon,taffy milligan carol clair hou ect ect mark taylor hou ect ect sara shackleton hou ect ect susan bailey hou ect ect susan flynn hou ect ect becky tlucek hou ect ect kaye ellis hou ect ect subject work flows meeting anyone object wednesday carol office conference rooms booked carol clair susan bailey hou ect ect susan flynn hou ect ect sara shackleton hou ect ect mark taylor hou ect ect taffy milligan hou ect ect subject work flows meeting susan susan effort better manage work flows sara would like meet minutes week get idea plate ease work load could please give thought let taffy know want meet get set thanks carol,HR & Internal
<10978431.1075844362526.JavaMail.evans@thyme>,658,85,Evening,barna peter equity capital markets pbarna exchange com jeff nogid enron com jeff nogid enron com david vitreola enron com david vitreola enron com maanavi dariush cicg gedny dmaanavi exchange com subject swap terms doc jeff david attached draft term sheet total return swap discussed please give call reviewed would much like work transaction please let know questions comments address timely manner thank doc,Financial & Accounting
<7508907.1075844363227.JavaMail.evans@thyme>,2288,319,Afternoon,sara susan rafael sent information kelly dropping sheila rafael rangel sheila glover overby danthea dumayas florencia groppo hds com veronica perez subject contacts sheila discussed yesterday need following open brokerage account morgan stanley enron inversiones energia argentine company edide account hold adrs contributed transferred account enron pipeline company argentina epca account morgan stanley epca contribute adrs transportadora gas del sur tgs edide new account contribution represents capital contribution epca obligated make capital increase resolution dated february adr transferred epca accounts epca need convert adr ordinary class shares tgs registered accordingly argentina sheila forwarding hard copy mail appropriate support corporate resolutions authorizing open account resolution authorizing increase capital forms eduardo ojea quintana president edide sign please review advise else need finalize transaction best regards rfr rafael rangel sheila glover danthea dumayas subject contacts sheila finally ready open account morgan stanley edide epca transfer correct amount adrs corporate resolution edide understand contact morgan stanley changed please advise rfr danthea dumayas rafael rangel subject contacts maternity leave soon hopefully absence please call sheila glover questions may need copy old report please call aneela charania thanks terri,Financial & Accounting
<22587579.1075844363321.JavaMail.evans@thyme>,1603,231,Afternoon,melissa need meet templates also talk deseret thanks sara paul choi melissa ann murphy hou ect ect sara shackleton hou ect ect tana jones hou ect ect christian yoder hou ect ect subject paso electric company assume everything went fine last financial swap paso electric sold another swap mws june could follow procedure thanks paul choi enron capital trade resources corp paul choi melissa ann murphy hou ect ect subject paso electric company enron capital trade resources corp paul choi melissa murphy sara shackleton hou ect ect tana jones hou ect ect christian yoder hou ect ect subject paso electric company melissa sold swap epe forwarded copy attachment agreed terms attachment could coordinate sara shackleton include necessary attachment confirm thanks paul choi tana jones cdt paul choi ect ect christian yoder hou ect ect sara shackleton hou ect ect subject paso electric company request sara shackleton transmitting proposed form annex referenced counterparty please call sara assistance,Financial & Accounting
<28615446.1075844363554.JavaMail.evans@thyme>,932,144,Morning,better yet handling presence thanks position summary sara shackleton rod nelson hou ect ect subject credit derivatives rod recent memo tokheim debt transferred dlj owe deutsche bank unwind loan swap sara handle credit derivatives absence sara shackleton rod nelson hou ect ect subject credit derivatives rod attached recap current credit derivatives trading jeff group know activity shari oversight hear minimal compare enron credit com also want agreements trading counterparties dlj capital funding inc jeff paul calling credit trading please call chat chance thanks sara,Financial & Accounting
<4139107.1075844363598.JavaMail.evans@thyme>,492,81,Morning,attached newly revised credit watch listing personnel group included distribution please insure receive copy report add additional people distribution report sent error please contact veronica espinoza questions please contact bill bradford russell diamond brant reves global credit hotline,News & Media
<31807911.1075844363677.JavaMail.evans@thyme>,584,105,Morning,sara print list documents folders asked brenda help desk done done screen sorry subject backup documents get directory manually delete kaye sara shackleton kaye ellis hou ect ect subject cleaning directory kaye print list documents folders eliminate old items also still subject backup documents,Energy Trading
<23138230.1075844364079.JavaMail.evans@thyme>,1257,176,Morning,tanya please talk either carol tana maybe need commercial help get guaranty tanya rohauer sara shackleton hou ect ect carol clair hou ect ect subject credit top tens sara thought jaron done waiting gty sara shackleton rod nelson hou ect ect russell diamond hou ect ect tanya rohauer hou ect ect brant reves hou ect ect paul radous corp enron enron edward sacks corp enron enron carol clair hou ect ect subject credit top tens know credit legal currently stretched limits pushing credit priorities require coordination brief recap yesterday meeting almost done cargill idacorp utilicorp brant dynegy canada occidental duke energy marketing limited mieco inc russell pancanadian energy services wps energy services tanya aron need commercial help push please review comments taken meeting distributed everyone please use lotus notes record review activity depending take needed action required thanks sara,Legal & Regulatory
<17996562.1075844310112.JavaMail.evans@thyme>,2264,388,Night,thanks agreeing attend office crc paul waine baby counterparty agreed complex real flyer preference would live tax risk bear put place back backs eeft arrange anyone including sempra tomorrow paul janine juggins paul simons lon ect ect subject conference call tuesday may paul happy attend assume office quick chat paul wallace far see informal procedure put place achieve effect credit consolidation wonder whether fact bona fide credit consoldiation could put place deal sempra dapsa argentinian counterparty things happen would involve ectri deal sempra deal automatically novated ect houston back back ectri ect houston would bear credit risk compensated arm length ectri would economics original transaction sempra informal procedure stands risk ect houston could tax presence although providing swap back ectri respected amount income subjected tax ought compensation credit risk however hand also wider concern ect houston activities may get attributed currency desk presumably regulatory perspective eeft act arranger ect houston regards janine paul simons janine juggins lon ect ect subject conference call tuesday may need nominee attend one please advise tax thks nicola beales paul simons lon ect ect subject conference call tuesday may faye ellis called arrange conference call tuesday put diary tuesday afternoon london time conference call sara shackleton morris clarke steve douglas regarding sempra regulatory issues call kim,Legal & Regulatory
<8579722.1075844510321.JavaMail.evans@thyme>,1947,247,Morning,sorry getting late get friday afternoon reason make team friday know receiving rest documents please provide whatever comments meeting monday mukunah winstim com clint freeland enron com mark taylor enron com gareth bahlmann enron com kimberly blue ubsw com scott whitney ubsw com ryan donovan ubsw com scott giese ubsw com timothy steele ubsw com michael davidson ubsw com william sullivan ubsw com john magovern ubsw com rastin velaw com mspradling velaw com mshiang bankofny com ecklandt winstim com delaneyj winstim com chudyj winstim com earlyhud winstim com kurzw winstim com subject enron pats connection proposed offering enron pats attaching cover letter preliminary offering circular closing document list best regards hazel mukuna see attached file cover letter doc see attached file preliminary offering circular doc see attached file closing document list doc message together attachments intended use individual entity addressed may contain information legally privileged confidential exempt disclosure intended recipient hereby notified dissemination distribution copying message attachment strictly prohibited received message error please notify original sender wspr help desk immediately telephone return mail delete message along attachments computer thank cover letter doc preliminary offering circular doc closing document list doc,Energy Trading
<12180052.1075844510972.JavaMail.evans@thyme>,452,85,Afternoon,bill tanya enclosed list follow items came based talked last friday maybe discussed next group meeting next week clear handling issue feel free send thoughts may issues really appreciate enthusiasm group seminars look forward future carol,HR & Internal
<848769.1075844788522.JavaMail.evans@thyme>,1435,203,Night,esource presents free global energy markets presentation june june global energy markets global energy markets information service gives access updated information analysis whenever need global energy markets provides many different news feeds data sources one service addition global energy markets provides useful online databases finding articles projects companies service available global region services include americas asia pacific europe cis middle east service includes four key modules first core module energy news news comes reuters dow jones bbc afp others one regional news service three modules useful databases finding news articles project information companies second module global energy projects database third module global energy news archive fourth energy companies directory http home enron com messaging globalenergymarkets pdf seats fill fast reserve seat please call stephanie taylor shows charged check esource training page http esource enron com training doc additional training sessions vendor presentations http esource enron com,HR & Internal
<29012677.1075844790131.JavaMail.evans@thyme>,933,150,Night,applied finance may june cost objective program teach deal rather give better understanding basic financial principals contribute structure deal also provide insight enron deals order make contribution work goes putting one together leave program understanding basic financial accounting issues relevant enron transactions basic understanding enron structures deals deal space financial principals discussed relate enron deals ability take financial principals apply enron deal please login enroll investinme website http www corptraining com index cfm company enron questions please call,Financial & Accounting
<1609158.1075844790263.JavaMail.evans@thyme>,1943,208,Night,avalon oregon weekly wine gourmet news may new newsletter http www avalonwine com weeklynewscurrent htm week top ten north west wines new feature http www avalonwine com toptenlist htm memorial day oregon wine touring suggestions http www avalonwine com jeanswinetours htm new wine releases complete redo update http www oregongourmet com newwinereleases html prerelease sale innocent single vineyard pinot noirs top rated wines buy guarantee get http www avalonwine com stinnocentwinery htm wine tales good wine good company pushy waiter christina kelly http www avalonwine com christinakellycolumns htm northwest wine industry news briefs tyee awards wine sales drop bear creek winery stoller winery formed innocent http www avalonwine com weeklynewsbriefs htm belle pente little winery could http www avalonwine com bellepente htm may wine club newsletter http www avalonwine com wineclubcurrent htm andy wine week arbor crest chardonnay arbor crest http www avalonwine com arborcrest htm cole danehower oregon wine report oregon chardonnay http www avalonwine com htm ann wine week ponzi arneis http www avalonwine com annsweeklyfavorites htm also newsletter page adelsheim second label organic wines news store torii mor new releases bethel heights new single vineyard pinot noirs patty green futures http www avalonwine com weeklynewscurrent htm jean yates avalon oregon street corvallis www avalonwine com removed mailing list click link http www avalonwine com htbin mail cgi sara shackleton enron com,News & Media
<18372160.1075844794413.JavaMail.evans@thyme>,406,77,Morning,brent afternoon beginning around take son doctor depending long takes may make back office brent available via cell phone need reach also please make note brent vacation following days day thursday may day friday may day friday may,HR & Internal
<31762513.1075844794590.JavaMail.evans@thyme>,2066,335,Morning,laurie longer swaps group mary cook sara shackleton contact lawyer charge file carol clair phone fax carol clair enron com laurie orchard lorchard commrisk please respond lorchard carol clair enron com samantha boyd enron com subject draft isda schedule enron guaranty carol returned office months away discovered finalized isda documents enron guaranty attached file emailed last year sure updated version perhaps confirm also please forward enron recent version paragraph credit support annex reviewed document review attached file received january provide following comments part delivery documents part requesting commercial risks party annual financial statements looks like needs clarification appears enron wants receive quarterly financials however publish annual statements privately held company part representations line business removed party guaranty language looks fine amendments would suggest issued check lists signed isda master agreement supporting documents general counsel submit documentation legal counsel issuance legal opinion foresee problems issued timely fashion minor amendments referenced made please forward final clean draft documents attention final review issue documents signatures look forward hearing soon kind regards laurie orchard commercial risk capital markets txt bred doc,Legal & Regulatory
<28649183.1075844795324.JavaMail.evans@thyme>,295,50,Morning,already know time since leaving vacation friday morning please use system input suggested reviewers later noon tomorrow thursday approve get process started leave sorry inconvenience mark,HR & Internal
<24433677.1075844796871.JavaMail.evans@thyme>,1257,178,Afternoon,nymex membership services may notice notice intention transfer please advised effective close business may following member given notice intention transfer sole membership within exchange greg schindler phibro inc notice intention lease original membership please advised effective close business may following member given notice intention lease sole membership privileges russell rosenthal russ members member firms days date notice advise corporate secretary office claims accordance rule inquiries regarding addressed member services department please click link indicate received email http email cfm useremail shackleton enron com refdoc note click line nothing happens please copy text quotes open internet browser paste web site address press return,News & Media
<14019576.1075844797233.JavaMail.evans@thyme>,1918,274,Afternoon,nymex membership services may notice reinstatement membership privileges please advised effective close business may following member reinstated membership privileges peter sepe sepe lessee member qualified trader guarantee provided mbf clearing corp switch lessor please advised effective close business may following member switch lessor within exchange michael frenda mfr randy rechten rdel robert essig stx notice intention switch qualifying clearing member please advised effective close business may man international inc longer guarantee following member stephen willner spw james sims jms however mentioned remain member guaranteed pioneer futures inc connection therewith notification claims aforementioned individuals arising transactions executed exchange close business may must submitted corporate secretary office within ten days members member firms days date notice advise corporate secretary office claims accordance rule inquiries regarding addressed member services department please click link indicate received email http email cfm useremail shackleton enron com refdoc note click line nothing happens please copy text quotes open internet browser paste web site address press return,News & Media
<22541918.1075844550600.JavaMail.evans@thyme>,1194,191,Morning,andrea attached updated power trading forms currently use ena thought may useful forwarded already sami let know assistance recent english translation current deal regards sara enron north america corp david portz sara shackleton hou ect ect subject revised wholesale power bilateral master agreement sara discussed last friday attached referenced agreement reflecting power group current thinking though yet finalized rolled also attach long form confirmation used trading wholesale power counterparties executed master agreement sort enabling agreement epmi latter document updated nine months time thus may reflect proposed changes master formatting may also kilter annex latter document believe usable person assisting brazil please contact questions david,Legal & Regulatory
<31362115.1075844551660.JavaMail.evans@thyme>,1090,179,Morning,mark barbara gray shonnie daniel worked deal enron texaco create called believe ownership respectively employees drawn companies elsewhere still requiring additional services swap group already opened two futures accounts drafted resolutions authorized trader lists etc closing understanding enron would assist short time june however credit bill bradford negotiated year services agreement credit services believe based upon full time person run entire budget randy curry president requested legal swaps group consider short term services arrangement told credit would approx months looking approx isda way ena trying negotiate isda one negotiate yet hired house lawyer interested pursuing request sara,Legal & Regulatory
<4911957.1075844552612.JavaMail.evans@thyme>,761,97,Morning,jeff nogid sara shackleton hou ect ect subject swap terms barna peter equity capital markets pbarna exchange com jeff nogid enron com jeff nogid enron com david vitreola enron com david vitreola enron com maanavi dariush cicg gedny dmaanavi exchange com subject swap terms doc jeff david attached draft term sheet total return swap discussed please give call reviewed would much like work transaction please let know questions comments address timely manner thank doc,Financial & Accounting
<5143608.1075844552658.JavaMail.evans@thyme>,2942,384,Morning,susan heads read messge know timing sort throught later today sheila glover sara shackleton hou ect ect ted murphy hou ect ect donna lowry hou ect ect theresa brogan hou ect ect aneela charania hou ect ect susan flynn hou ect ect sheung tam com subject enron inversiones energia argentine company edide rafael rangel sheila glover danthea dumayas florencia groppo hds com veronica perez subject contacts corrections originally epca edide rfr rafael rangel sheila glover overby danthea dumayas florencia groppo hds com veronica perez subject contacts sheila discussed yesterday need following open brokerage account morgan stanley enron inversiones energia argentine company edide account hold adrs contributed transferred account enron pipeline company argentina epca account morgan stanley epca contribute adrs transportadora gas del sur tgs edide new account contribution represents capital contribution epca obligated make capital increase resolution dated february adr transferred edide accounts edide need convert adr ordinary class shares tgs registered accordingly argentina sheila forwarding hard copy mail appropriate support corporate resolutions authorizing open account resolution authorizing increase capital forms eduardo ojea quintana president edide sign please review advise else need finalize transaction best regards rfr rafael rangel sheila glover danthea dumayas subject contacts sheila finally ready open account morgan stanley edide epca transfer correct amount adrs corporate resolution edide understand contact morgan stanley changed please advise rfr danthea dumayas rafael rangel subject contacts maternity leave soon hopefully absence please call sheila glover questions may need copy old report please call aneela charania thanks terri,Financial & Accounting
<21433176.1075844581300.JavaMail.evans@thyme>,941,139,Evening,recently jeff mcmahon executive vice president treasurer enron corp accepted position chief commercial officer enron net works jeff many accomplishments enron global finance egf include billion closed financings upgrade enron credit rating moody wish jeff well new endeavor ben glisan vice president head egf structured finance business assume jeff responsibilities vice president treasurer enron corp ben joined enron arthur andersen responsible managing structured transactions enron prior arthur andersen ben worked coopers lybrand providing accounting finance services principally financial institutions ben member enron corp executive committee additional details regarding egf organizational changes please see attached memo,Financial & Accounting
<3102952.1075844203392.JavaMail.evans@thyme>,1283,169,Morning,folks let know captures results conversation friday best jeff basics proposal something akin mou adequately addresses solvency issue ious state qfs without transmission component direct access customers transitioning core noncore market structure months accomplished without stranding cdwr contracts concessions ious mou modifications generators past due amounts investigations package finance deal bond issuance backed rate increases permit securitization message last best chance achieve comprehensive settlement developed comprehensive solution meeting everyone see thus far received positive feedback willingness work proposal intend work tirelelessly gain support total solution vital time running media strategy karen denne corporate leader strategy karen denne meetings legislators sacramento sandi mccubbin wptf iep arm sue mara large customers jeff dasovich,Financial & Accounting
<4339332.1075844204636.JavaMail.evans@thyme>,2196,382,Evening,spoke scott miller yesterday several issues course california came scott expressed frustration california situation indicated thinks california never able move away current problems without comprehensive solution led entity like administration scott said thinks parties need come table reach sort agreement net differences suppliers owed california thinks owed refunds accomplished parties would agree enter year supply contracts agreed upon prices bulk california power needs scott floating idea colleagues unnamed countered would ken lay agree something like told agree needs comprehensive solution california know enron would agree asked heard anything vice president task force whether report propose something like scott indicated group contact task force information report workout plan scott idea scott said thinks current scenario unworkable lot internal support hebert approach things get worse example scott said although generators suppliers subject cost justification present problems continue marketers subject cost justification future thought would interested conversation told scott since joe changed jobs feel free call questions talk things like also told call whenever need although scott expecting response california idea sort response may want convey show interest working group similar interest resolving problems california,Legal & Regulatory
<22436946.1075844206398.JavaMail.evans@thyme>,1753,235,Evening,talking points delivered chairman wood tomorrow per discussion removed references enron recommendations thanks jean ryall thane twiggs richard shapiro enron enron steven kean enron enron janet dietrich hou ees ees linda robertson enron enron doug gilbert smith corp enron enron christopher ahn enron enronxgate jean ryall enron enron gloria ogenyi leslie lawner enron enron patrick keene enron enron ron mcnamara enron enron james steffes enron enron christi nicolay hou ect ect subject talking points chairman pat wood please find attached talking points puct chairman pat wood regarding starting date texas choice pilot program implementation ercot iso protocols advised talking points would violate existing parte prohibition may know motion reconsideration docket approve protocols puct talking points discuss protocols merits deal systems implement protocols texas choice pilot program marianne carroll convert talking points carroll gross letterhead delivered chairman wood tomorrow washington traveling austin tomorrow ercot board meeting however please free contact questions concerns thane thomas twiggs enron corp smith street houston texas voice mobile fax digital pager skytel com,HR & Internal
<29715282.1075844208900.JavaMail.evans@thyme>,1346,189,Night,late even houston five brussels office plus continental power plus france belgium arcos gas tpa anti trust angles cross border power transmission cwe eliminating transaction based tariffs achieving transparency non discrimination allocation atc freeing power export transmission capacity optimising forthcoming auction virtual generating capacity inside france resolving restrictions availability new entrants power import transmission capacity achieving power transit without additional tariff wholesale power tpa inside belgium richard shapiro ees doug wood lon ect ect paul hennemeyer lon ect ect peter styles lon ect ect paul dawson govt affairs lon ect ect amber keenan lon ect ect subject european priorities could get next friday may list top priorities respective areas possible consensus document reflecting top priorities entire group brief description priorities would appreciated attempt quantify possible value associated priorities either value potentially created loss value avoided thanks,Financial & Accounting
<30524885.1075844210366.JavaMail.evans@thyme>,2125,174,Morning,sue mara enron corp tel fax chris micheli cmicheli carpentersnodgrass com susan mccabe smccabe mccabeandcompany net sue mara smara enron com steven kelley steven iepa com steve ponder fpl com stephanie newell stephanie newell reliantenergy com scott sadler sadlersa earthlink net scott govenar sgovenar govadv com sandi mccubbin smccubbi enron com ron tom rtom govadv com roger pelote roger pelote williams com robert ross robbiz cwo com rina venturini rventurini teamgsi net richard hyde rwhyde duke energy com rachel king rachel king elpaso com phil isenberg isenberg hmot com mike monagan mrmonagan aol com maureen haren oharen hmot com marie moretti mmoretti mccabeandcompany net lynn lednicky lale dynegy com kent palmerton kent palmerton williams com katie kaplan kaplan iepa com kassandra gough kgough calpine com julee ball jmball net john stout reliantenergy com john larrea john larrea williams com joe ronan joer calpine com jeff dasovich jeff dasovich enron com jean munoz jmunoz mcnallytemple com jan smutny jones smutny iepa com jack pigott jackp calpine com hedy govenar hgovenar govadv com greg blue gtbl dynegy com delaney hunter dhunter com chuck cole ccole advocation inc com bev hansen bhansen lhom com anne kelly kelly hnks com andy brown abb eslawfirm com john norwood janorwood norped com mohammed alrai mohammeda calpine com kent robertson kentr calpine com katherine potter katherip calpine com juan rodriguez juanr calpine com eileen koch eileenk calpine com bill highlander highlander calpine com barbara levake blevake syix com aymee ramos aymeer calpine com subject lockyer fires earthy attack energy exec http www latimes com news state html lockyer fires earthy attack energy exec url,News & Media
<22781468.1075844210651.JavaMail.evans@thyme>,881,106,Evening,please find attached update elektro britaldo garcia enron enronxgate cst richard shapiro enron enron orlando gonzalez enron enron joe kishkill enron enron jeffrey sommers enron enronxgate james hughes enron enronxgate james hughes enron enronxgate ginger dernehl enron enron connie blackwood enron enronxgate rejane pansiera enron enron edineth santos enron enron leigh ann van houten enron enronxgate sonnia reyes enron enronxgate subject conference call enron latin america update please plan participate conference call discuss enron latin america follows time houston time date thursday may toll free caller paid code questions please contact thank garcia,News & Media
<3650655.1075844211172.JavaMail.evans@thyme>,1188,196,Afternoon,confirmed current agenda item pending cpuc act banning direct access said reports highly placed staff item implement ban held bilas office would like see legislative process run course possibility lynch reassign matter another commissioner opposes direct acess wood effort kill legislation passed please note foregoing internal speculation gossip within commission considered confirmed notwithstanding controversy implementing commissioner brown written letter bowen endorsing direct access bill publicly supported direct access commission meeting today means commissioners voiced support opposed raises doubts accuracy bowen statement may designed scare opponents supporting bill attempting get copy letter sent brown forward lobbyists obtaining stay tuned mike day,HR & Internal
<8957377.1075844212997.JavaMail.evans@thyme>,2108,339,Morning,thanks brendan bio would useful able join day shall thus please present apologies asked bruno come brussels accompany rick hot issues belgian french power markets lend balance could present german dutch power issues paul teun brief also chance egregious barriers entry gas side doug doubt guide idea agenda sent ristori advance belgian power status commission infringement action experience continuing closure market inability transit power inaction creg french power forthcoming vpp auctions experience border transmission capacity auctions post border congestion charges arguments reciprocity vis vis neighbouring member states borders transmission capacity reservations still distorting power market principle atc netting german export import related power transmission tariffs status commission discussions german government post florence german gas tpa french gas tpa madrid process forthcoming june meeting progress commission liberalisation acceleration proposals outcome energy council plans parliamentary debates ten minutes rick california power crisis teun note earliest poss appointment rick den haag amsterdam would mid bruno still working meetings paris brendan devlin enron peter styles lon ect ect nailia dindarova lon ect ect richard shapiro enron enron teun van biert enron euenronxgate bruno gaillard enron euenronxgate subject shapiro meeting domique ristori june meeting confirmed june write short bio ristori functions preparation meeting would helpful chris jones confirmed meeting,Financial & Accounting
<15050376.1075844214097.JavaMail.evans@thyme>,2764,442,Evening,fyi talk separately see mail jose jose bestard luiz maurer enron enron orlando gonzalez enron enron joe kishkill enron enron subject renunciando abraceel luiz consideration currents events believe opportune moment resign president abraceel turn reigns successor two reasons first president position abraceel one could fill houston given imminent departure need time advise board plan orderly transition secondly president abraceel called press make public statements defend position power marketers general wanted role first place due current circumstances become temporary liability speak press mostly identified informed sector leaders enron matter thoroughly try clarify speaking president abraceel meantime orlando middle intensive negotiations government members recent comments untimely makes appear public crisis management group issue leader insensitive power marketers read enron position thus undercutting leverage also puts awkward position president organization serving membership engaging public debate mean still fully engaged battle prediction policy makers taking decisions hurt market may come true enron come fighting mean time needing background knowledge move viewpoints open doors presented negotiations rick shapiro committed assistance region long needed joe orlando would wished clock could stopped physical departure postponed well aware fair family postpone move work something provide assistance usa thank perseverance long fight jose luiz maurer enron jose bestard orlando gonzalez enron enron joe kishkill enron enron subject renunciando abraceel bestard obrigado por ajudar neste assunto gostaria que orienta resignar abraceel fosse formalizada por escrito caso isto gere inconvenincias,Energy Trading
<8146770.1075844220545.JavaMail.evans@thyme>,410,69,Morning,one thing note dwr contracts blended core non core curve come true would enjoy back end curve lower price path calculated based dwr figures negative mark maket various points time curves differ gives order magnitute michael,Energy Trading
<8633078.1075844220056.JavaMail.evans@thyme>,630,73,Afternoon,case seen sue mara enron corp tel fax cristina zavala ect david parquet ect ect april hrach ect ect victor browner ect ect gray calvert ect ect susan mara enron enron mark fillinger ect ect michael mcdonald ect ect michael danielson ect ect christopher calger pdx ect ect russeth home com jeff dasovich enron enron octavio carranza ect ect subject news clip fyi clip last nights newscast think ken lay great job response gray comments cristina,News & Media
