message_id,email_length,word_count,communication_time_category,body_tokenized,category
<18923419.1075857194834.JavaMail.evans@thyme>,1786,228,Evening,mitch robinson enron clement lau hou ect ect chaundra perry tom callaghan miller hou ect ect subject financial restructuring call clement set please call assistant felecia patch mitch clement lau ect chaundra perry mitch robinson enron tom callaghan miller hou ect ect subject financial restructuring able meet fits everyone schedule office till late tonight chaundra perry mitch robinson enron clement lau ect tom callaghan miller ect subject financial restructuring mitch tom office tomorrow meet meeting location thanks chaundra chaundra perry mitch robinson enron clement lau ect tom callaghan subject financial restructuring mitch per request copies budget peakers delivered clement receive within hour contacted tom informed requesting meeting discuss current estimate site indicated would available conference call tomorrow morning process catching flight stated would contact morning thanks chaundra,HR & Internal
<16999148.1075857194856.JavaMail.evans@thyme>,982,150,Evening,stuart zisman miller hou ect ect lance schuler legal hou ect ect jordan mintz hou ect ect subject revised term sheet attached term sheet originally drafted lance revised following ways concept aggregate consideration supported letter credit otherwise payable cash added bracketed questions comments relating purchaser potential ability effect tax free contribution without requiring establishment issuer holding company request confirmation non compete arrangements development opportunities deleted jordan please advise problematic doyle calumet facilities removed annex entity names wheatland lincoln sites inserted please call asap questions comments stuart,Legal & Regulatory
<7662966.1075857194943.JavaMail.evans@thyme>,435,61,Morning,exploratory bid price information transaction purposes call peak hourly call peak hourly summer call peak hourly call peak hourly model assumptions enron bid ercot bid curves bid vol book vol smile hourly calls garrett,Energy Trading
<328283.1075857195055.JavaMail.evans@thyme>,1080,156,Afternoon,clement lau miller hou ect ect jeff donahue hou ect ect subject additonal info website spelt https www intraloan com https miller clement lau hou ect ect subject additonal info gardner jesse jesse gardner orionpower com miller miller enron com subject additonal info give access website contains tremendous amount information two primary operating subsidiaries information compiled part due diligence process two subsidiary financings need following access data search internet www intraloan com http www intraloan com click intralinks click log user name eric emerson orion password red click bank america click orion power midwest click bankamerica click orion power new york call questions problems see monday jesse,Energy Trading
<14529999.1075857195077.JavaMail.evans@thyme>,2146,333,Night,morning announced offer acquire london based plc one world leading metals marketers million monitoring global metals market several years believe right time enter billion market confident successful business model proven natural gas electricity markets gives tremendous advantage market undergoing fundamental change offer acquire plc unanimously recommended plc board directors expect close transaction early third quarter year following shareholder customary regulatory approvals plc leading independent company global non ferrous metals tradin marketing company publicly traded headquartered london major offices new york frankfurt employees countries world leading copper merchant one top three merchants copper concentrates nickel leading european merchant recycled metal products plc markets include aluminum lead tin zinc brass stainless steel transaction provides enron access new customers enables cross marketing opportunities plan sell enron energy products plc customers offer bundled products combining metals power outsourcing enron help producers consumers manage risks inherent volatile raw materials energy markets improve commodity prices buyers sellers plc existing market making capabilities market knowledge provid immediate platform upon overlay enron proven ability offer innovative commerce enabled services commodity based industries new metals business integrated wholesale business enron europe ceo john sherriff work closely enron net works ceo whalley,Legal & Regulatory
<14682704.1075857195168.JavaMail.evans@thyme>,941,139,Evening,recently jeff mcmahon executive vice president treasurer enron corp accepted position chief commercial officer enron net works jeff many accomplishments enron global finance egf include billion closed financings upgrade enron credit rating moody wish jeff well new endeavor ben glisan vice president head egf structured finance business assume jeff responsibilities vice president treasurer enron corp ben joined enron arthur andersen responsible managing structured transactions enron prior arthur andersen ben worked coopers lybrand providing accounting finance services principally financial institutions ben member enron corp executive committee additional details regarding egf organizational changes please see attached memo,Financial & Accounting
<12918567.1075857195190.JavaMail.evans@thyme>,548,93,Morning,tom quite good meeting icf staff yesterday although show actual mathematical formula tom lot comfortable icf methodology definition capacity price energy price little different traditional concept tom write summary memo sit wednesday morning another outcome icf assumption financing etc request information needed available tomorrow thanks jinsung,Energy Trading
<4621566.1075857195449.JavaMail.evans@thyme>,1255,188,Afternoon,merchant peaker ben bayless randy randy bayless csfb com benjamin rogers enron com benjamin rogers enron com stinebaugh john john stinebaugh csfb com subject peaking power plant costs xls sources projects discussed questions give call randy bayless message named person use may contain confidential proprietary legally privileged information confidentiality privilege waived lost mistransmission receive message error please immediately delete copies system destroy hard copies notify sender must directly indirectly use disclose distribute print copy part message intended recipient credit suisse group subsidiaries reserve right monitor mail communications networks views expressed message individual sender except message states otherwise sender authorised state views entity xls,Energy Trading
<18841938.1075852093766.JavaMail.evans@thyme>,664,99,Morning,benjamin rogers pep system closes friday may records indicate selected reviewers please suggest list reviewers quickly possible feedback process cannot begin list reviewers reviewed approved supervisor suggest reviewers access pep http pep enron com select suggest reviewers main menu questions regarding prc process pep system please contact pep help desk houston option email perfmgmt enron com london option email pep enquiries enron com,Energy Trading
<27119044.1075857267477.JavaMail.evans@thyme>,941,139,Evening,recently jeff mcmahon executive vice president treasurer enron corp accepted position chief commercial officer enron net works jeff many accomplishments enron global finance egf include billion closed financings upgrade enron credit rating moody wish jeff well new endeavor ben glisan vice president head egf structured finance business assume jeff responsibilities vice president treasurer enron corp ben joined enron arthur andersen responsible managing structured transactions enron prior arthur andersen ben worked coopers lybrand providing accounting finance services principally financial institutions ben member enron corp executive committee additional details regarding egf organizational changes please see attached memo,Financial & Accounting
<19926540.1075857267499.JavaMail.evans@thyme>,2146,333,Night,morning announced offer acquire london based plc one world leading metals marketers million monitoring global metals market several years believe right time enter billion market confident successful business model proven natural gas electricity markets gives tremendous advantage market undergoing fundamental change offer acquire plc unanimously recommended plc board directors expect close transaction early third quarter year following shareholder customary regulatory approvals plc leading independent company global non ferrous metals tradin marketing company publicly traded headquartered london major offices new york frankfurt employees countries world leading copper merchant one top three merchants copper concentrates nickel leading european merchant recycled metal products plc markets include aluminum lead tin zinc brass stainless steel transaction provides enron access new customers enables cross marketing opportunities plan sell enron energy products plc customers offer bundled products combining metals power outsourcing enron help producers consumers manage risks inherent volatile raw materials energy markets improve commodity prices buyers sellers plc existing market making capabilities market knowledge provid immediate platform upon overlay enron proven ability offer innovative commerce enabled services commodity based industries new metals business integrated wholesale business enron europe ceo john sherriff work closely enron net works ceo whalley,Legal & Regulatory
<32139443.1075857267545.JavaMail.evans@thyme>,2162,318,Morning,new power company first national residential small business energy service provider deregulated markets launched today strategic investors partners including enron ibm america online eugene lockhart named president chief executive officer company formerly president consumer services chief marketing officer well president bank america global retail bank president ceo mastercard international lockhart joined number high level executives telecommunications financial services sectors well several former enron executives specializing energy commodity pricing marketing risk management government regulatory affairs former enron employees include jim badum formerly managing director consumer services ees john henderson formerly vice president retail risk management ees dave eichinger formerly vice president corporate development enron corp kathleen magruder formerly vice president government affairs enron corp lou pai chairman ceo ees serve non executive chairman new power company enron provide new power company energy commodity pricing risk management government regulatory affairs ken lay quoted news release studied residential small business market several years believe optimal way provide value customers assisting setting independent company enron able leverage core competencies energy risk management partnering industry leaders give new power company extraordinary immediate depth capability ken also serve board directors new power company scheduled initially provide service pennsylvania new jersey second half company headquartered greenwich connecticut operations houston information please log onto website http www newpowercompany com,Legal & Regulatory
<3633061.1075852093595.JavaMail.evans@thyme>,956,161,Evening,sadness regret announce cliff baxter resigning employee enron happy though cliff primary reason resigning spend time family cliff unique talent creativity intelligence sense humor straightforward manner assets company throughout career missed cliff joined enron key member team built enron wholesale business becoming vice chairman enron cliff served variety positions enron wholesale businesses culminating appointment chairman chief executive officer enron north america asked cliff agreed continue consulting role company concluding negotiations number key asset dispositions please join thanking cliff service company wishing best,Financial & Accounting
<2301836.1075852093668.JavaMail.evans@thyme>,3105,471,Morning,business highlights enron industrial markets eim recently formed forest products origination team led rob saltiel pursue structured transactions typically deals employ combination physical supply offtake price risk management finance bring value enron customers priority commodities include pulp newsprint recycled papers linerboard lumber response new team efforts positive many forest products companies needs commodity capital solutions currently unavailable enron freight markets first month road otr trucking business enron freight markets completed spot otr trades friday march shortage houston outbound market capacity selling per mile comparison average market price stayed per mile range recent weeks enrononline may enron corp announced completed one millionth transaction enrononline world largest web based commerce platform commodities online extension successful wholesale energy business enrononline began transacting natural gas electricity november since time company extended platform approximately wholesale commodity products ranging energy related commodities bandwidth metals forest products plastics petrochemicals weather credit derivatives approximately percent enron transactions conducted online cost processing transactions reduced percent enrononline statistics latest figures enrononline may total life date transactions million life date notional value transactions billion news enron corp chief executive officer jeff skilling likes say nation leading energy merchant ready internet long anything com enron business buying selling commodities phone fax natural fit web challenge get new broadband internet trading unit solid footing proving bandwidth traded like commodity businessweek biz may welcome new hires egm gregory sharp david cho eim rosie carrizal moulinet thomas mathieu ena john poppa brandy powell transfers within egm rhonna palmer nuggets notes travel tips week fly coach elite members frequent flyer programs often upgraded first class additional charge consider alternate airports live within driving distance two airports examine fares airport carefully sometimes special fares offered flights specific airports legal stuff information contained newsletter confidential proprietary enron corp subsidiaries intended internal use disclosed embedded picture metafile,Legal & Regulatory
<29997917.1075852093717.JavaMail.evans@thyme>,1168,175,Night,rogers benjamin selected participate mid year performance management process feedback plays important role process participation critical success enron performance management goals complete request feedback access pep http pep enron com select complete feedback main menu may begin providing feedback immediately requested feedback forms completed friday may questions regarding pep responsibility process please contact pep help desk houston option email perfmgmt enron com london option email pep enquiries enron com thank participation important process following cumulative list employee feedback requests status open submitted declined employee request feedback name longer appear list note receive message time selected reviewer employee name campbell larry stepenovitch joseph,Energy Trading
<330666.1075857268979.JavaMail.evans@thyme>,885,146,Morning,enron north america corp benjamin thomason clement lau hou ect ect miller hou ect ect subject fpl assets clement first run fpl map excel grid found additional plant information fpl home page aligned presentations home page main source plotted locations city net key enron asset page please let know would like change plant name also several wind projects cities altamont tehachapi totaled projects net listed respective city finally pages altered powerpoint presentation map pages rest presenation still reliant format regards ben,Financial & Accounting
<6325441.1075852093314.JavaMail.evans@thyme>,4621,464,Evening,congratulations entire team sale critically important credit management company grateful team member efforts ben louise kitchen miller enron enronxgate enron mitro hou ect ect jeffrey keenan hou ect ect lorie leigh hou ect lloyd hou ect ect jim homco hou ect ect chris meyer enron ronxgate enron david marshall enron enronxgate enron janice moore hou ect sheila tweed hou ect ect kay mann corp enron enron ben jacoby hou ect ect gus eghneim corp enron enron elizabeth sager hou ect ect ross ewlin hou ees ees enron scott laidlaw enron robert virgo hou ect ect dave kristich hou ect ect leslie hansen hou ect ect larry soderquist enron enronxgate enron benjamin rogers hou ect ect jinsung myung hou ees ees enron carolyn gilley enron enronxgate nron cris sherman enron enronxgate enron david delainey hou ees ees enr rodney malcolm enron enronxgate enron grant zimmerman enron communicat ions enron communications enron joseph deffner enron enronxgate enron jim curry enron enronxgate enron warren schick enron enronxgate enron jonath hoff hou ect ect mike miller hou ect ect peter hoyt enron enronxgate enron dave kellermeyer hou ect ect andrew kelemen enron enronxgate enron kevin presto hou ect ect mitch robinson corp enron enron theresa vos enron enronxgate enron jody pierce enron enronxgate enron matthew gocke rman enron enronxgate enron jordan mintz enron enronxgate enron chris boo enron enron berney aucoin hou ect ect james simpson hou ect ect thomas callaghan hou ees ees enron kenneth bean hou ees ees enron jeff donahue hou ect enron communications enron timothy detmering enron enron xgate enron mark metts enron enronxgate enron janet dietrich hou ees enron greg whalley hou ect ect ben glisan hou ect ect john lavorato enron enronxgate enron subject sale peakers allegheny complete really excellent news marks end long process thanks everyone efforts presume organizing appropriate celebrations good tim celebrating louise miller enron enronxgate mitro hou ect ect jeffrey keenan hou ect ect lorie leigh hou ect lloyd hou ect ect jim homco hou ect ect chris meyer enron ronxgate david marshall enron enronxgate janice moore hou ect ect shei tweed hou ect ect kay mann corp enron enron ben jacoby hou ect ect eghneim corp enron enron elizabeth sager hou ect ect ross newlin hou ees scott laidlaw robert virgo ect ect dave kristich hou ect ect leslie hansen hou ect ect larry sode rquist enron enronxgate benjamin rogers hou ect ect jinsung myung hou ees ees carolyn gilley enron enronxgate cris sherman enron enronxgate david delainey hou ees ees rodney malcolm enron enronxgate grant zimmerman nron communications enron communications joseph deffner enron enronxgate jim curry enron enronxgate warren schick enron enronxgate jonathan hoff ect ect mike miller hou ect ect peter hoyt enron enronxgate dave llermeyer hou ect ect andrew kelemen enron enronxgate kevin presto hou ect ect mitch robinson corp enron enron theresa vos enron enronxgate jod pierce enron enronxgate matthew gockerman enron enronxgate jordan min enron enronxgate chris booth enron enron berney aucoin hou ect james simpson hou ect ect thomas callaghan hou ees ees kenneth bean hou ees ees donahue hou ect enron communications timothy detmering enron enronxgate david delainey hou ees ees louise kitchen hou ect ect mark metts enron enronxgate janet dietrich hou ees ees greg whalley hou ect ect ben glisan hou ect ect john lavorato enron enronxgate subject sale peakers allegheny complete pleased announce yesterday may closed sale heatland gleason lincoln peaker plants allegheny completion long transaction truly team effort currently planning closing celebration follow details thanks everyone contribution sorry day delay announcement know outlook yesterday embedded stdolelink,HR & Internal
<11255026.1075852093438.JavaMail.evans@thyme>,2468,270,Night,really excellent news marks end long process thanks everyone efforts presume organizing appropriate celebrations good tim celebrating louise miller enron enronxgate mitro hou ect ect jeffrey keenan hou ect ect lorie leigh hou ect lloyd hou ect ect jim homco hou ect ect chris meyer enron ronxgate david marshall enron enronxgate janice moore hou ect ect shei tweed hou ect ect kay mann corp enron enron ben jacoby hou ect ect eghneim corp enron enron elizabeth sager hou ect ect ross newlin hou ees scott laidlaw robert virgo ect ect dave kristich hou ect ect leslie hansen hou ect ect larry sode rquist enron enronxgate benjamin rogers hou ect ect jinsung myung hou ees ees carolyn gilley enron enronxgate cris sherman enron enronxgate david delainey hou ees ees rodney malcolm enron enronxgate grant zimmerman nron communications enron communications joseph deffner enron enronxgate jim curry enron enronxgate warren schick enron enronxgate jonathan hoff ect ect mike miller hou ect ect peter hoyt enron enronxgate dave llermeyer hou ect ect andrew kelemen enron enronxgate kevin presto hou ect ect mitch robinson corp enron enron theresa vos enron enronxgate jod pierce enron enronxgate matthew gockerman enron enronxgate jordan min enron enronxgate chris booth enron enron berney aucoin hou ect james simpson hou ect ect thomas callaghan hou ees ees kenneth bean hou ees ees donahue hou ect enron communications timothy detmering enron enronxgate david delainey hou ees ees louise kitchen hou ect ect mark metts enron enronxgate janet dietrich hou ees ees greg whalley hou ect ect ben glisan hou ect ect john lavorato enron enronxgate subject sale peakers allegheny complete pleased announce yesterday may closed sale heatland gleason lincoln peaker plants allegheny completion long transaction truly team effort currently planning closing celebration follow details thanks everyone contribution sorry day delay announcement know outlook yesterday,HR & Internal
<16899127.1075852093506.JavaMail.evans@thyme>,419,70,Night,pleased announce yesterday may closed sale wheatland gleason lincoln peaker plants allegheny completion long transaction truly team effort currently planning closing celebration follow details thanks everyone contribution sorry day delay announcement know outlook yesterday,HR & Internal
<13478843.1075857279838.JavaMail.evans@thyme>,548,93,Morning,tom quite good meeting icf staff yesterday although show actual mathematical formula tom lot comfortable icf methodology definition capacity price energy price little different traditional concept tom write summary memo sit wednesday morning another outcome icf assumption financing etc request information needed available tomorrow thanks jinsung,Energy Trading
<12956054.1075857279860.JavaMail.evans@thyme>,1080,156,Afternoon,clement lau miller hou ect ect jeff donahue hou ect ect subject additonal info website spelt https www intraloan com https miller clement lau hou ect ect subject additonal info gardner jesse jesse gardner orionpower com miller miller enron com subject additonal info give access website contains tremendous amount information two primary operating subsidiaries information compiled part due diligence process two subsidiary financings need following access data search internet www intraloan com http www intraloan com click intralinks click log user name eric emerson orion password red click bank america click orion power midwest click bankamerica click orion power new york call questions problems see monday jesse,Energy Trading
<27221484.1075857279970.JavaMail.evans@thyme>,982,150,Evening,stuart zisman miller hou ect ect lance schuler legal hou ect ect jordan mintz hou ect ect subject revised term sheet attached term sheet originally drafted lance revised following ways concept aggregate consideration supported letter credit otherwise payable cash added bracketed questions comments relating purchaser potential ability effect tax free contribution without requiring establishment issuer holding company request confirmation non compete arrangements development opportunities deleted jordan please advise problematic doyle calumet facilities removed annex entity names wheatland lincoln sites inserted please call asap questions comments stuart,Legal & Regulatory
<30362478.1075857279994.JavaMail.evans@thyme>,1786,228,Evening,mitch robinson enron clement lau hou ect ect chaundra perry tom callaghan miller hou ect ect subject financial restructuring call clement set please call assistant felecia patch mitch clement lau ect chaundra perry mitch robinson enron tom callaghan miller hou ect ect subject financial restructuring able meet fits everyone schedule office till late tonight chaundra perry mitch robinson enron clement lau ect tom callaghan miller ect subject financial restructuring mitch tom office tomorrow meet meeting location thanks chaundra chaundra perry mitch robinson enron clement lau ect tom callaghan subject financial restructuring mitch per request copies budget peakers delivered clement receive within hour contacted tom informed requesting meeting discuss current estimate site indicated would available conference call tomorrow morning process catching flight stated would contact morning thanks chaundra,HR & Internal
<26472040.1075857280147.JavaMail.evans@thyme>,339,57,Afternoon,bruce sukaly enron miller hou ect ect subject changes talking bradford changed credit charge negotiated trying get meeting tracy ngo credit discuss issues depth point many cooks since even talked orion,HR & Internal
<7865091.1075857280213.JavaMail.evans@thyme>,549,100,Evening,would like schedule conf call tuesday morning houston time update everyone genco answer questions may also see stand ppas models pdas curves etc sitting delainey donahue wednesday talk need position send preliminary info late wednesday early thursday interested parties schedule call number please let know works thanks,News & Media
<17680001.1075857280235.JavaMail.evans@thyme>,730,132,Evening,scheduled call houston time monday talk icf new curve pastoria louisiana florida missouri said get preliminary curve within days full market study follow ask usually charge per region usually give discount total minds shaving standard discounted price let talk call possible need position give ahead monday comfortable proposal otherwise risk getting results following week thanks,Energy Trading
<2924514.1075857280300.JavaMail.evans@thyme>,1034,163,Afternoon,ben thanks getting back quickly comments confidentiality agreement attached revised draft agreement blacklined may draft show changes discussed slight modification address concern expressed enclosing clean version blacklined agreement changes acceptable please print two originals execution ena overnight execution cinergy please call questions comments confidentiality agreement enron north america corp cinergy services inc doc confidential agrement enron sent ben rogers version clean version accepting blacklined changes doc confidentiality agreement enron north america corp cinergy services inc doc confidential agrement enron sent ben rogers version clean version accepting blacklined changes doc,Legal & Regulatory
<19129514.1075857280365.JavaMail.evans@thyme>,431,62,Evening,following conversation attached revised draft confidentiality agreement blacklined show changes agreement provided michael cyrus last week please call comments questions may confidentiality agreement enron north america corp cinergy services inc doc confidentiality agreement enron north america corp cinergy services inc doc,Legal & Regulatory
<24740510.1075857280387.JavaMail.evans@thyme>,852,161,Afternoon,thomas mike may already asked want make sure page determine order support greenfield merchant decision making process need price forecasts following locations configurations florida simple cycle mode plus steam turbine combined cycle mode charles parrish south simple cycle mode chicago area abb simple cycle mode simple cycle mode ameren aec interface missouri simple cycle mode please let know proceed order obtain forecasts soon possible perhaps thomas take lead dealing consultants make intro thanks much ben,Energy Trading
<29811949.1075857269144.JavaMail.evans@thyme>,801,132,Afternoon,attached revised updated weekly cost report please review changes summarized call questions thanks amy wilton gleason projects current forecast overstated amounts paid nepco april resulted significant erroneous variance million words reduce forecast amount payment unapproved acceleration scope change lincoln approximately million broken separately consistent projects separate variance explanation eecc fixed fee million per project removed original budget current forecast requested dave delainey,News & Media
<21727022.1075857280576.JavaMail.evans@thyme>,296,51,Morning,fyi called jay hopper told backlog projects priority terms tolling agreements given existing backlog projects would presently position offer tolling agreement project pricing range seeking,Legal & Regulatory
<32254415.1075852092519.JavaMail.evans@thyme>,4507,469,Night,please respond motley fool foolwatch motley fool thursday may benjamin rogers enron com editor picks social security investment account high growth company criteria online seminar choose best stocks portfolio assessing ebay valuation close change change fool djia nasdaq numbers latest market numbers http www fool com asp sponsored datek online datek online built trade proprietary auto routing technology commission online equity trades second execution commitment apply datek account http www lnksrv com asp fool hill social security investment account social security reform may needed foregone conclusion personal retirement accounts must may flawed http www fool com asp drip port high growth company criteria get inside scoop benchmarks drip portfolio uses choose high growth investments http www fool com asp online seminar choose best stocks portfolio overwhelmed conflicting advice market fluctuations separate winners losers fun foolish new online seminar http www fool com asp rule maker assessing ebay valuation current price ebay represents one trickiest conundrums investor face wonderful company pricey stock http www fool com asp news get ready microsoft windows significance microsoft new windows operating system http www fool com asp fool index update call nominations company think join fool index http www fool com asp news ftc rain pepsi parade antitrust concerns come light pepsi merger quaker oats http www fool com asp complete list today stories click link http www fool com asp sponsored datek online datek online built trade proprietary auto routing technology commission online equity trades second execution commitment apply datek account http www lnksrv com asp portfolio http www fool com asp discussion boards http www fool com asp fool http www fool com asp fool com home http www fool com asp mail settings http www fool com asp fast free grab new member benefits check new week http www fool com asp save best investing ideas new research service motley fool select per month subscribers http www fool com asp paying much trade compare online discount broker fees one click http www fool com asp fool direct email services unsubscribe change settings temporarily suspend mail delivery http www fool com community freemail freemaillogin asp email benjamin rogers enron com email discussion board let know think email products http www fool com asp copyright motley fool rights reserved material personal use republication redissemination including posting news groups expressly prohibited without prior written consent motley fool msgid msg msg version mailer sender master version mailer sender daemon message recipient benjamin rogers enron com,Energy Trading
<18151906.1075852092592.JavaMail.evans@thyme>,4264,460,Morning,please respond motley fool foolwatch motley fool tuesday may benjamin rogers enron com editor picks eight stocks mom charlie munger holds court product good stocks good prices capital one growth engine close change change fool djia nasdaq numbers latest market numbers http www fool com asp sponsored ndb special offer motley fool members open account national discount brokers ndb com get free trade commissions click apply http www lnksrv com asp special eight stocks mom gift keeps giving stock ideas mother day http www fool com asp fool hill charlie munger holds court whitney tilson got crib sheet version charlie munger words wesco annual meeting http www fool com asp product good stocks good prices get best investing ideas delivered per month subscribe motley fool select http www fool com asp rule maker capital one growth engine want know capital one chalking big numbers check receivables balance account growth http www fool com asp news aol latin american beat south border internet services company soldiers http www fool com asp small cap small caps catalysts steak shake example small company currently searching sustainable growth catalyst http www fool com asp complete list today stories click link http www fool com asp sponsored ndb special offer motley fool members open account national discount brokers ndb com get free trade commissions click apply http www lnksrv com asp portfolio http www fool com asp discussion boards http www fool com asp fool http www fool com asp fool com home http www fool com asp mail settings http www fool com asp amaze brother law impress boss become better investor new research service motley fool select send three stock ideas month plus analysis flat annual fee http www lnksrv com asp get fool free pick free copy steps investing guide visiting membership benefits center http www fool com asp paying much trade compare online discount broker fees one click http www fool com asp fool direct email services unsubscribe change settings temporarily suspend mail delivery http www fool com community freemail freemaillogin asp email benjamin rogers enron com email discussion board let know think email products http www fool com asp copyright motley fool rights reserved material personal use republication redissemination including posting news groups expressly prohibited without prior written consent motley fool msgid msg msg version mailer sender master version mailer sender daemon message recipient benjamin rogers enron com,Legal & Regulatory
<26433279.1075852092294.JavaMail.evans@thyme>,4503,484,Night,please respond motley fool foolwatch motley fool thursday may benjamin rogers enron com editor picks five money tips new grads ignore splits dividends rock online seminar choosing stocks motley fool ratio big deal close change change fool djia nasdaq numbers latest market numbers http www fool com asp sponsored directv get free directv system free pro installation directv delivers channels sports news adult family network cable programming see site details http www lnksrv com asp special money tips new grads build long term wealth five must know tips new graduates http www fool com asp drip port ignore splits dividends rock know could earn annual dividend yield owning right company next eighteen years jeff fischer shows http www fool com asp online seminar choosing stocks motley fool show find best investments market join today money back guarantee http www lnksrv com asp fool hill ratio big deal price earnings ratios give investors sense market values company earnings know leaves http www fool com asp rule maker softer side rule maker investing rule maker strategy number crunching matt richey exposes portfolio underbelly http www fool com asp news hewlett packard price strategy computing equipment company cutting printer prices avoiding price war http www fool com asp news tom gardner challenges sec sec stand behind regulation says tom gardner purpose questioned http www fool com asp complete list today stories click link http www fool com asp sponsored directv get free directv system free pro installation directv delivers channels sports news adult family network cable programming see site details http www lnksrv com asp portfolio http www fool com asp discussion boards http www fool com asp fool http www fool com asp fool com home http www fool com asp mail settings http www fool com asp fast free grab new member benefits check new week http www fool com asp save best investing ideas new research service motley fool select per month subscribers http www fool com asp paying much trade compare online discount broker fees one click http www fool com asp fool direct email services unsubscribe change settings temporarily suspend mail delivery http www fool com community freemail freemaillogin asp email benjamin rogers enron com email discussion board let know think email products http www fool com asp copyright motley fool rights reserved material personal use republication redissemination including posting news groups expressly prohibited without prior written consent motley fool msgid msg msg version mailer sender master version mailer sender daemon message recipient benjamin rogers enron com,Legal & Regulatory
<26878524.1075852092981.JavaMail.evans@thyme>,4012,413,Night,foolwatch motley fool thursday may benjamin rogers enron com editor picks lucent secret correspondence revealed summer stock ideas retirement seminar class starts june ignore ratios close change change fool djia nasdaq numbers latest market numbers http www fool com asp sponsored datek online datek online built trade proprietary auto routing technology commission online equity trades second execution commitment apply datek account http www lnksrv com asp fool hill lucent secret correspondence revealed brian lund parodies say tres moronique negotiations lucent alcatel http www fool com asp special summer stock ideas got summer brain gives investing ideas wanna sneak peek http www fool com asp retirement seminar class starts june let help plan comfortable retirement friday last day enroll money back guarantee http www fool com asp rule maker ignore ratios financial ratios critical tools investors richard mccaffery sorts confusion http www fool com asp news gush oil market believe bluster oil crisis http www fool com asp news drugs power earnings growth consumer products giant yesterday said pharma growth come increased sales existing drugs http www fool com asp breakfast fool costco meets expectations discount retailer posts higher sales lower earnings http www fool com asp complete list today stories click link http www fool com asp sponsored datek online datek online built trade proprietary auto routing technology commission online equity trades second execution commitment apply datek account http www lnksrv com asp portfolio http www fool com asp discussion boards http www fool com asp fast free grab new member benefits check new week http www fool com asp save best investing ideas new research service motley fool select per month subscribers http www fool com asp customer service ask staff help email delivery problems http www fool com asp unsubscribe unsubscribe change settings http www fool com community freemail freemaillogin asp email benjamin rogers enron com copyright motley fool rights reserved material personal use republication redissemination including posting news groups expressly prohibited without prior written consent motley fool msgid msg msg version mailer sender master version mailer sender daemon message recipient benjamin rogers enron com,Energy Trading
<4043728.1075852093007.JavaMail.evans@thyme>,4304,446,Night,foolwatch motley fool tuesday may benjamin rogers enron com editor picks learning beat market sweet microsoft counteroffer online seminar choosing stocks motley fool tax smart way save college close change change fool djia nasdaq numbers latest market numbers http www fool com asp sponsored csfbdirect access tools need successfully manage investments get quality research service free handspring visor open account csfbdirect http www lnksrv com asp rule maker learning beat market rule maker may beat first five years still tom gardner thinking index funds http www fool com asp news sweet microsoft counteroffer microsoft wants grab aol members unhappy web access price hikes defectors better http www fool com asp online seminar choosing stocks motley fool time crazy market find online seminar http www fool com asp taxes tax wise way save college saving college plan could looking http www fool com asp small cap miss perfect sell foolish investors buy intention holding ignore warning signs zeke ashton shares investing snafu http www fool com asp retirement economic security beyond age ready wake call take look aarp findings financial condition americans age beyond http www fool com asp complete list today stories click link http www fool com asp sponsored csfbdirect access tools need successfully manage investments get quality research service free handspring visor open account csfbdirect http www lnksrv com asp portfolio http www fool com asp discussion boards http www fool com asp fast free grab new member benefits check new week http www fool com asp save best investing ideas new research service motley fool select per month subscribers http www fool com asp customer service ask staff help email delivery problems http www fool com asp unsubscribe unsubscribe change settings http www fool com community freemail freemaillogin asp email ogers enron com copyright motley fool rights reserved material personal use republication redissemination including posting news groups expressly prohibited without prior written consent motley fool msgid msg msg version mailer sender master version mailer sender daemon message recipient benjamin rogers enron com,Energy Trading
<10481712.1075852093057.JavaMail.evans@thyme>,4038,435,Night,foolwatch motley fool friday may benjamin rogers enron com editor picks nasdaq rise big whoop suckered statistics ten ways size broker baby steps retirement close change change fool djia nasdaq numbers latest market numbers http www fool com asp sponsored privista credit fraud identity theft errors ruin credit rating safeguard identity credit rating privista credit insight comes day money back guarantee http www lnksrv com asp special nasdaq rise big whoop fool writers yawn year roller coaster ride naz http www fool com asp rule breaker suckered statistics david gardner reminds fools know read numbers smart investors http www fool com asp feature ten ways size broker make sure get money whether new investor old hand http www fool com asp fool hill baby steps retirement new study shows never late early plan comfortable retirement http www fool com asp news berkshire duel finova two big guns want bail ailing financial services firm fun watch http www fool com asp news thumbs tivo interactive television wins patents subscribers skeptics people still say nothing good television anymore http www fool com asp opinion krispy kreme next boston chicken boston chicken got trouble became financier krispy kreme follow suit http www fool com asp complete list today stories click link http www fool com asp sponsored privista credit fraud identity theft errors ruin credit rating safeguard identity credit rating privista credit insight comes day money back guarantee http www lnksrv com asp portfolio http www fool com asp discussion boards http www fool com asp fast free grab new member benefits check new week http www fool com asp save best investing ideas new research service motley fool select per month subscribers http www fool com asp customer service ask staff help email delivery problems http www fool com asp unsubscribe unsubscribe change settings http www fool com community freemail freemaillogin asp email benjamin rogers enron com copyright motley fool rights reserved material personal use republication redissemination including posting news groups expressly prohibited without prior written consent motley fool msgid msg msg version mailer sender master version mailer sender daemon message recipient benjamin rogers enron com,Energy Trading
